subject,lead,zone_code,time,top1_feature,rho
lstm,0,ET0415,2021-06-01,idps_ethiopia_yoy_change,0.7876400206441858
lstm,0,ET0415,2021-10-01,idps_ethiopia_yoy_change,0.8201687880263722
lstm,0,ET0415,2022-02-01,idps_ethiopia_yoy_change,0.8155158502278856
lstm,0,ET0415,2022-06-01,idps_ethiopia_yoy_change,0.7702872740224905
lstm,0,ET0415,2022-10-01,idps_ethiopia_yoy_change,0.8551457813897025
lstm,0,ET0416,2020-02-01,ipc_lag1,0.948308427148045
lstm,0,ET0416,2020-06-01,idps_ethiopia_yoy_change,0.829148645407032
lstm,0,ET0416,2020-10-01,idps_ethiopia_yoy_change,0.8231469299042662
lstm,0,ET0416,2021-02-01,idps_ethiopia_yoy_change,0.8360833472657356
lstm,0,ET0416,2021-06-01,idps_ethiopia_yoy_change,0.7590020280731851
lstm,0,ET0416,2021-10-01,idps_ethiopia_yoy_change,0.8560504183355261
lstm,0,ET0416,2022-02-01,idps_ethiopia_yoy_change,0.8203385210330816
lstm,0,ET0416,2022-06-01,idps_ethiopia_yoy_change,0.8796084146864483
lstm,0,ET0416,2022-10-01,idps_ethiopia_yoy_change,0.8639141085564336
lstm,0,ET0417,2020-02-01,wheat_price_etb,0.825368754501105
lstm,0,ET0417,2020-06-01,wheat_price_etb,0.8473370266097541
lstm,0,ET0417,2020-10-01,wheat_price_etb_lag1,0.7669822260603931
lstm,0,ET0417,2021-02-01,idps_ethiopia_yoy_change,0.8155531911803154
lstm,0,ET0417,2021-06-01,wheat_price_etb_lag3,0.8332033742757318
lstm,0,ET0417,2021-10-01,wheat_price_etb_lag1,0.8923341405589099
lstm,0,ET0417,2022-02-01,wheat_price_etb_lag6,0.9076185708222895
lstm,0,ET0417,2022-06-01,wheat_price_etb,0.8976922431823208
lstm,0,ET0417,2022-10-01,wheat_price_etb,0.8776039728545328
lstm,0,ET0418,2020-02-01,food_cpi_chainlinked,0.9341440717705263
lstm,0,ET0418,2020-06-01,idps_ethiopia_yoy_change,0.8450079596420706
lstm,0,ET0418,2020-10-01,idps_ethiopia_yoy_change,0.7401645719602526
lstm,0,ET0418,2021-02-01,idps_ethiopia_yoy_change,0.76533448669395
lstm,0,ET0418,2021-06-01,idps_ethiopia_yoy_change,0.7954942610617218
lstm,0,ET0418,2021-10-01,idps_ethiopia_yoy_change,0.7573065152759706
lstm,0,ET0418,2022-02-01,idps_ethiopia_yoy_change,0.8062652196352376
lstm,0,ET0418,2022-06-01,idps_ethiopia_yoy_change,0.8342497219577085
lstm,0,ET0418,2022-10-01,idps_ethiopia_yoy_change,0.796873932353946
lstm,0,ET0419,2020-02-01,ipc_lag1,0.9304512193792054
lstm,0,ET0419,2020-06-01,idps_ethiopia_yoy_change,0.8549742311131141
lstm,0,ET0419,2020-10-01,idps_ethiopia_yoy_change,0.8681120019771895
lstm,0,ET0419,2021-02-01,idps_ethiopia_yoy_change,0.8199299987642565
lstm,0,ET0419,2021-06-01,idps_ethiopia_yoy_change,0.8099550043977932
lstm,0,ET0419,2021-10-01,idps_ethiopia_yoy_change,0.787596406167087
lstm,0,ET0419,2022-02-01,idps_ethiopia_yoy_change,0.8653751935392421
lstm,0,ET0419,2022-06-01,idps_ethiopia_yoy_change,0.8230102712093568
lstm,0,ET0419,2022-10-01,idps_ethiopia_yoy_change,0.8082536763369655
lstm,0,ET0420,2020-02-01,ipc_lag1,0.9728861246314963
lstm,0,ET0420,2020-06-01,idps_ethiopia_yoy_change,0.8629055237735245
lstm,0,ET0420,2020-10-01,idps_ethiopia_yoy_change,0.7755231919981974
lstm,0,ET0420,2021-02-01,idps_ethiopia_yoy_change,0.7820272008955507
lstm,0,ET0420,2021-06-01,idps_ethiopia_yoy_change,0.8092535382244547
lstm,0,ET0420,2021-10-01,idps_ethiopia_yoy_change,0.7321958435403326
lstm,0,ET0420,2022-02-01,idps_ethiopia_yoy_change,0.8418495445921683
lstm,0,ET0420,2022-06-01,idps_ethiopia_yoy_change,0.838450886464247
lstm,0,ET0420,2022-10-01,idps_ethiopia_yoy_change,0.838136862229136
lstm,0,ET0421,2020-02-01,wheat_price_etb_lag1,0.83680328708747
lstm,0,ET0421,2020-06-01,wheat_price_etb_lag3,0.8963941513032424
lstm,0,ET0421,2020-10-01,idps_ethiopia_yoy_change,0.8941162475402259
lstm,0,ET0421,2021-02-01,wheat_price_etb_lag1,0.8963298233991736
lstm,0,ET0421,2021-06-01,wheat_price_etb_lag6,0.8970659152310955
lstm,0,ET0421,2021-10-01,wheat_price_etb_lag6,0.8857981548783898
lstm,0,ET0421,2022-02-01,wheat_price_index,0.8913150031405553
lstm,0,ET0421,2022-06-01,wheat_price_etb_lag3,0.9022916376988436
lstm,0,ET0421,2022-10-01,wheat_price_etb_lag1,0.9273093088274322
lstm,0,ET0501,2020-02-01,headline_cpi_yoy_change_lag3,0.964542946357493
lstm,0,ET0501,2020-06-01,idps_ethiopia_yoy_change,0.8313842508123197
lstm,0,ET0501,2020-10-01,idps_ethiopia_yoy_change,0.8291359245178783
lstm,0,ET0501,2021-02-01,idps_ethiopia_yoy_change,0.8176954837208964
lstm,0,ET0501,2021-06-01,idps_ethiopia_yoy_change,0.7909830703138061
lstm,0,ET0501,2021-10-01,idps_ethiopia_yoy_change,0.8030210294470411
lstm,0,ET0501,2022-02-01,idps_ethiopia_yoy_change,0.8293223764074755
lstm,0,ET0501,2022-06-01,idps_ethiopia_yoy_change,0.8409492690940545
lstm,0,ET0501,2022-10-01,idps_ethiopia_yoy_change,0.8546841948404074
lstm,0,ET0502,2020-02-01,wheat_price_etb_lag1,0.9282545556326997
lstm,0,ET0502,2020-06-01,wheat_price_etb_lag1,0.8908787590227449
lstm,0,ET0502,2020-10-01,wheat_price_etb,0.9476920672535236
lstm,0,ET0502,2021-02-01,wheat_price_etb,0.9107433360713533
lstm,0,ET0502,2021-06-01,wheat_price_etb_lag3,0.8789607397015315
lstm,0,ET0502,2021-10-01,wheat_price_etb_lag3,0.9342290709116756
lstm,0,ET0502,2022-02-01,wheat_price_etb_lag12,0.9129836663783265
lstm,0,ET0502,2022-06-01,wheat_price_index_lag3,0.9181229055964644
lstm,0,ET0502,2022-10-01,idps_ethiopia_yoy_change,0.8963385672370217
lstm,0,ET0503,2020-02-01,ipc_lag1,0.9723721278521552
lstm,0,ET0503,2020-06-01,idps_ethiopia_yoy_change,0.8900002907631807
lstm,0,ET0503,2020-10-01,idps_ethiopia_yoy_change,0.873621600796691
lstm,0,ET0503,2021-02-01,idps_ethiopia_yoy_change,0.8235550887191155
lstm,0,ET0503,2021-06-01,idps_ethiopia_yoy_change,0.8076416198416795
lstm,0,ET0503,2021-10-01,idps_ethiopia_yoy_change,0.8647635004979319
lstm,0,ET0503,2022-02-01,idps_ethiopia_yoy_change,0.8652559806351723
lstm,0,ET0503,2022-06-01,idps_ethiopia_yoy_change,0.8911971447055659
lstm,0,ET0503,2022-10-01,idps_ethiopia_yoy_change,0.8491818651004224
lstm,0,ET0504,2020-02-01,ipc_lag1,0.9671907204315539
lstm,0,ET0504,2020-06-01,glofas_exceed_20yr_lead1,0.9609101614462561
lstm,0,ET0504,2020-10-01,idps_ethiopia_yoy_change,0.8907282890767543
lstm,0,ET0504,2021-02-01,idps_ethiopia_yoy_change,0.87501217570819
lstm,0,ET0504,2021-06-01,idps_ethiopia_yoy_change,0.8456116566959125
lstm,0,ET0504,2021-10-01,idps_ethiopia_yoy_change,0.8654675108491011
lstm,0,ET0504,2022-02-01,idps_ethiopia_yoy_change,0.8595061387376517
lstm,0,ET0504,2022-06-01,idps_ethiopia_yoy_change,0.891796480311698
lstm,0,ET0504,2022-10-01,idps_ethiopia_yoy_change,0.8932270351605376
lstm,0,ET0505,2020-02-01,wheat_price_etb_lag1,0.8980656890228012
lstm,0,ET0505,2020-06-01,idps_ethiopia_yoy_change,0.810213011649188
lstm,0,ET0505,2020-10-01,idps_ethiopia_yoy_change,0.8143321872424474
lstm,0,ET0505,2021-02-01,idps_ethiopia_yoy_change,0.7888250588269471
lstm,0,ET0505,2021-06-01,idps_ethiopia_yoy_change,0.8371777313595496
lstm,0,ET0505,2021-10-01,idps_ethiopia_yoy_change,0.8731507771150924
lstm,0,ET0505,2022-02-01,idps_ethiopia_yoy_change,0.9180104949355835
lstm,0,ET0505,2022-06-01,idps_ethiopia_yoy_change,0.8979675652906487
lstm,0,ET0505,2022-10-01,wheat_price_etb,0.8988635909798895
lstm,0,ET0506,2020-02-01,livestock_sheep_price_index,0.9560930205526784
lstm,0,ET0506,2020-06-01,fuel_diesel_price_etb_lag3,0.9274671004851407
lstm,0,ET0506,2020-10-01,idps_ethiopia_yoy_change,0.9092539275094491
lstm,0,ET0506,2021-02-01,idps_ethiopia_yoy_change,0.9109193003039915
lstm,0,ET0506,2021-06-01,idps_ethiopia_yoy_change,0.8520855018749267
lstm,0,ET0506,2021-10-01,idps_ethiopia_yoy_change,0.9329442075659985
lstm,0,ET0506,2022-02-01,idps_ethiopia_yoy_change,0.8971684659348637
lstm,0,ET0506,2022-06-01,idps_ethiopia_yoy_change,0.8949665301359404
lstm,0,ET0506,2022-10-01,idps_ethiopia_yoy_change,0.8993218941678833
lstm,0,ET0507,2020-02-01,ipc_lag1,0.9723372313239961
lstm,0,ET0507,2020-06-01,idps_ethiopia_yoy_change,0.873213078527866
lstm,0,ET0507,2020-10-01,idps_ethiopia_yoy_change,0.8866735965224724
lstm,0,ET0507,2021-02-01,idps_ethiopia_yoy_change,0.8582671241340709
lstm,0,ET0507,2021-06-01,idps_ethiopia_yoy_change,0.7867404720540239
lstm,0,ET0507,2021-10-01,idps_ethiopia_yoy_change,0.8594937813024737
lstm,0,ET0507,2022-02-01,idps_ethiopia_yoy_change,0.8426135248493483
lstm,0,ET0507,2022-06-01,idps_ethiopia_yoy_change,0.8407311967085608
lstm,0,ET0507,2022-10-01,idps_ethiopia_yoy_change,0.8233439219591624
lstm,0,ET0508,2020-02-01,ipc_lag1,0.9767988978513191
lstm,0,ET0508,2020-06-01,idps_ethiopia_yoy_change,0.857281073497663
lstm,0,ET0508,2020-10-01,idps_ethiopia_yoy_change,0.8848083507185486
lstm,0,ET0508,2021-02-01,idps_ethiopia_yoy_change,0.8239174523330111
lstm,0,ET0508,2021-06-01,idps_ethiopia_yoy_change,0.8455407831706272
lstm,0,ET0508,2021-10-01,idps_ethiopia_yoy_change,0.8591292369647231
lstm,0,ET0508,2022-02-01,idps_ethiopia_yoy_change,0.8902456221968612
lstm,0,ET0508,2022-06-01,idps_ethiopia_yoy_change,0.8905134877770426
lstm,0,ET0508,2022-10-01,idps_ethiopia_yoy_change,0.8543807107705951
lstm,0,ET0509,2020-02-01,wheat_price_etb,0.9436126630776558
lstm,0,ET0509,2020-06-01,idps_ethiopia_yoy_change,0.8769857307969092
lstm,0,ET0509,2020-10-01,idps_ethiopia_yoy_change,0.8025172822365504
lstm,0,ET0509,2021-02-01,idps_ethiopia_yoy_change,0.842470323982874
lstm,0,ET0509,2021-06-01,wheat_price_etb,0.8818131265037908
lstm,0,ET0509,2021-10-01,idps_ethiopia_yoy_change,0.9316572047481628
lstm,0,ET0509,2022-02-01,wheat_price_etb,0.9182304879733079
lstm,0,ET0509,2022-06-01,wheat_price_etb_lag3,0.932400104674745
lstm,0,ET0509,2022-10-01,idps_ethiopia_yoy_change,0.9446070699067377
lstm,0,ET0510,2020-02-01,ipc_lag1,0.9720238895815688
lstm,0,ET0510,2020-06-01,idps_ethiopia_yoy_change,0.8940880576292624
lstm,0,ET0510,2020-10-01,idps_ethiopia_yoy_change,0.8810873089140722
lstm,0,ET0510,2021-02-01,idps_ethiopia_yoy_change,0.848671212264391
lstm,0,ET0510,2021-06-01,idps_ethiopia_yoy_change,0.8777508014160167
lstm,0,ET0510,2021-10-01,idps_ethiopia_yoy_change,0.793443653730128
lstm,0,ET0510,2022-02-01,idps_ethiopia_yoy_change,0.8475423242154846
lstm,0,ET0510,2022-06-01,idps_ethiopia_yoy_change,0.8742005829801772
lstm,0,ET0510,2022-10-01,idps_ethiopia_yoy_change,0.8659872500345281
lstm,0,ET0511,2020-02-01,ipc_lag1,0.9602245009978226
lstm,0,ET0511,2020-06-01,idps_ethiopia_yoy_change,0.8839244306493469
lstm,0,ET0511,2020-10-01,idps_ethiopia_yoy_change,0.8539223953070822
lstm,0,ET0511,2021-02-01,idps_ethiopia_yoy_change,0.8121688025645312
lstm,0,ET0511,2021-06-01,idps_ethiopia_yoy_change,0.8640166025776157
lstm,0,ET0511,2021-10-01,idps_ethiopia_yoy_change,0.8234729481205796
lstm,0,ET0511,2022-02-01,idps_ethiopia_yoy_change,0.8753589108011253
lstm,0,ET0511,2022-06-01,idps_ethiopia_yoy_change,0.8459202291213864
lstm,0,ET0511,2022-10-01,idps_ethiopia_yoy_change,0.8356424775930623
lstm,0,ET0602,2020-02-01,livestock_goat_price_etb,0.8995623393760065
lstm,0,ET0602,2020-06-01,idps_ethiopia_yoy_change,0.8938685314278653
lstm,0,ET0602,2020-10-01,idps_ethiopia_yoy_change,0.8078916761770457
lstm,0,ET0602,2021-02-01,idps_ethiopia_yoy_change,0.8717894293045673
lstm,0,ET0602,2021-06-01,idps_ethiopia_yoy_change,0.8396637323815686
lstm,0,ET0602,2021-10-01,idps_ethiopia_yoy_change,0.7501537410317731
lstm,0,ET0602,2022-02-01,idps_ethiopia_yoy_change,0.7998713372925585
lstm,0,ET0602,2022-06-01,idps_ethiopia_yoy_change,0.8192837775952432
lstm,0,ET0602,2022-10-01,idps_ethiopia_yoy_change,0.8723647769482951
lstm,0,ET0603,2020-02-01,ipc_lag1,0.9637879454305542
lstm,0,ET0603,2020-06-01,wheat_price_etb_lag1,0.8997626645537876
lstm,0,ET0603,2020-10-01,idps_ethiopia_yoy_change,0.884825796509388
lstm,0,ET0603,2021-02-01,wheat_price_etb_lag6,0.8509060907617269
lstm,0,ET0603,2021-06-01,idps_ethiopia_yoy_change,0.846925179364537
lstm,0,ET0603,2021-10-01,idps_ethiopia_yoy_change,0.8677947066562961
lstm,0,ET0603,2022-02-01,idps_ethiopia_yoy_change,0.883538079073047
lstm,0,ET0603,2022-06-01,idps_ethiopia_yoy_change,0.910285747515792
lstm,0,ET0603,2022-10-01,idps_ethiopia_yoy_change,0.8455731305744754
lstm,0,ET0604,2020-02-01,headline_cpi_yoy_change_lag3,0.9662194337311295
lstm,0,ET0604,2020-06-01,idps_ethiopia_yoy_change,0.863032005757111
lstm,0,ET0604,2020-10-01,idps_ethiopia_yoy_change,0.8789233039420218
lstm,0,ET0604,2021-02-01,idps_ethiopia_yoy_change,0.813886486054271
lstm,0,ET0604,2021-06-01,idps_ethiopia_yoy_change,0.8515766633471202
lstm,0,ET0604,2021-10-01,idps_ethiopia_yoy_change,0.8198660308645116
lstm,0,ET0604,2022-02-01,idps_ethiopia_yoy_change,0.8284529944973069
lstm,0,ET0604,2022-06-01,idps_ethiopia_yoy_change,0.8609214285195066
lstm,0,ET0604,2022-10-01,idps_ethiopia_yoy_change,0.8448396804512643
lstm,0,ET0605,2020-02-01,ipc_lag1,0.9675465923176748
lstm,0,ET0605,2020-06-01,idps_ethiopia_yoy_change,0.8914461106790047
lstm,0,ET0605,2020-10-01,idps_ethiopia_yoy_change,0.8640580363308594
lstm,0,ET0605,2021-02-01,idps_ethiopia_yoy_change,0.8258099571851216
lstm,0,ET0605,2021-06-01,idps_ethiopia_yoy_change,0.79396993508712
lstm,0,ET0605,2021-10-01,idps_ethiopia_yoy_change,0.8564749325792874
lstm,0,ET0605,2022-02-01,idps_ethiopia_yoy_change,0.8142081428228743
lstm,0,ET0605,2022-06-01,idps_ethiopia_yoy_change,0.8691987293649005
lstm,0,ET0605,2022-10-01,idps_ethiopia_yoy_change,0.8438423627416061
lstm,0,ET0701,2020-02-01,headline_cpi_yoy_change_lag3,0.9356366253603249
lstm,0,ET0701,2020-06-01,idps_ethiopia_yoy_change,0.851805275897913
lstm,0,ET0701,2020-10-01,idps_ethiopia_yoy_change,0.8526175955338775
lstm,0,ET0701,2021-02-01,wheat_price_etb,0.8694513298780975
lstm,0,ET0701,2021-06-01,wheat_price_etb,0.8222968110548161
lstm,0,ET0701,2021-10-01,idps_ethiopia_yoy_change,0.7989939593949218
lstm,0,ET0701,2022-02-01,wheat_price_etb_lag1,0.854189897433288
lstm,0,ET0701,2022-06-01,wheat_price_etb_lag3,0.8654765971984968
lstm,0,ET0701,2022-10-01,wheat_price_etb_lag6,0.8374782836249446
lstm,0,ET0702,2020-02-01,maize_price_etb_lag1,0.9445846767890832
lstm,0,ET0702,2020-06-01,wheat_price_etb,0.8627724996183732
lstm,0,ET0702,2020-10-01,idps_ethiopia_yoy_change,0.8396597343878345
lstm,0,ET0702,2021-02-01,idps_ethiopia_yoy_change,0.8645479722902688
lstm,0,ET0702,2021-06-01,idps_ethiopia_yoy_change,0.7572181959598456
lstm,0,ET0702,2021-10-01,wheat_price_etb,0.8513266070117542
lstm,0,ET0702,2022-02-01,wheat_price_etb_lag6,0.8887699990550196
lstm,0,ET0702,2022-06-01,wheat_price_etb,0.9062001613735653
lstm,0,ET0702,2022-10-01,wheat_price_etb_lag1,0.8421254061598179
lstm,0,ET0703,2020-02-01,food_cpi_chainlinked,0.9517599118862664
lstm,0,ET0703,2020-06-01,idps_ethiopia_yoy_change,0.9112845190413538
lstm,0,ET0703,2020-10-01,idps_ethiopia_yoy_change,0.8390738465788077
lstm,0,ET0703,2021-02-01,idps_ethiopia_yoy_change,0.8218563048361187
lstm,0,ET0703,2021-06-01,idps_ethiopia_yoy_change,0.8161577099491891
lstm,0,ET0703,2021-10-01,idps_ethiopia_yoy_change,0.881942152665208
lstm,0,ET0703,2022-02-01,idps_ethiopia_yoy_change,0.865858223873111
lstm,0,ET0703,2022-06-01,idps_ethiopia_yoy_change,0.8754090674497889
lstm,0,ET0703,2022-10-01,idps_ethiopia_yoy_change,0.859269166745415
lstm,0,ET0705,2020-02-01,wheat_price_etb,0.8619522426471925
lstm,0,ET0705,2020-06-01,wheat_price_etb_lag1,0.8673462044501306
lstm,0,ET0705,2020-10-01,idps_ethiopia_yoy_change,0.8680178673974515
lstm,0,ET0705,2021-02-01,wheat_price_etb,0.9198344103686151
lstm,0,ET0705,2021-06-01,idps_ethiopia_yoy_change,0.887452841846637
lstm,0,ET0705,2021-10-01,wheat_price_etb_lag3,0.9089038954997128
lstm,0,ET0705,2022-02-01,wheat_price_etb_lag12,0.938237175526463
lstm,0,ET0705,2022-06-01,wheat_price_etb_lag3,0.9169565817880482
lstm,0,ET0705,2022-10-01,wheat_price_etb_lag3,0.8859932106797316
lstm,0,ET0706,2020-02-01,wheat_price_etb,0.9495232625345785
lstm,0,ET0706,2020-06-01,idps_ethiopia_yoy_change,0.866182788273521
lstm,0,ET0706,2020-10-01,idps_ethiopia_yoy_change,0.865205097078557
lstm,0,ET0706,2021-02-01,wheat_price_etb_lag1,0.852597969019183
lstm,0,ET0706,2021-06-01,wheat_price_etb,0.8623614331717174
lstm,0,ET0706,2021-10-01,idps_ethiopia_yoy_change,0.8674879515007016
lstm,0,ET0706,2022-02-01,wheat_price_etb_lag1,0.8806082765739375
lstm,0,ET0706,2022-06-01,wheat_price_etb,0.8851768930500331
lstm,0,ET0706,2022-10-01,wheat_price_etb,0.888705667701299
lstm,0,ET0707,2020-02-01,livestock_goat_n_markets,0.9307194864394274
lstm,0,ET0707,2020-06-01,idps_ethiopia_yoy_change,0.8836111333221874
lstm,0,ET0707,2020-10-01,idps_ethiopia_yoy_change,0.8775974238382194
lstm,0,ET0707,2021-02-01,idps_ethiopia_yoy_change,0.8575787423038621
lstm,0,ET0707,2021-06-01,idps_ethiopia_yoy_change,0.8637879900268229
lstm,0,ET0707,2021-10-01,idps_ethiopia_yoy_change,0.8842068343885614
lstm,0,ET0707,2022-02-01,idps_ethiopia_yoy_change,0.8876832716673088
lstm,0,ET0707,2022-06-01,idps_ethiopia_yoy_change,0.9061049364318997
lstm,0,ET0707,2022-10-01,idps_ethiopia_yoy_change,0.9176849435555975
lstm,0,ET0710,2020-02-01,wheat_price_etb_lag1,0.8687625182207133
lstm,0,ET0710,2020-06-01,wheat_price_etb,0.7610504546809238
lstm,0,ET0710,2020-10-01,wheat_price_etb,0.8773172008228598
lstm,0,ET0710,2021-02-01,wheat_price_etb,0.8722084917386911
lstm,0,ET0710,2021-06-01,wheat_price_etb,0.8170834272256104
lstm,0,ET0710,2021-10-01,wheat_price_etb_lag1,0.8635313915198919
lstm,0,ET0710,2022-02-01,wheat_price_etb,0.8609399646722735
lstm,0,ET0710,2022-06-01,wheat_price_etb_lag1,0.8662271296585713
lstm,0,ET0710,2022-10-01,wheat_price_etb_lag1,0.8489786943279374
lstm,0,ET0712,2020-02-01,food_cpi_chainlinked,0.952623237452699
lstm,0,ET0712,2020-06-01,food_cpi_chainlinked_lag6,0.9474859888492321
lstm,0,ET0712,2020-10-01,idps_ethiopia_yoy_change,0.8796738364020963
lstm,0,ET0712,2021-02-01,idps_ethiopia_yoy_change,0.841889161075533
lstm,0,ET0712,2021-06-01,idps_ethiopia_yoy_change,0.8236030646439241
lstm,0,ET0712,2021-10-01,idps_ethiopia_yoy_change,0.8620859350580437
lstm,0,ET0712,2022-02-01,idps_ethiopia_yoy_change,0.7939474009406188
lstm,0,ET0712,2022-06-01,idps_ethiopia_yoy_change,0.8628172044573995
lstm,0,ET0712,2022-10-01,idps_ethiopia_yoy_change,0.8448204173905458
lstm,0,ET0713,2020-02-01,livestock_goat_n_markets,0.9698566697806973
lstm,0,ET0713,2020-06-01,idps_ethiopia_yoy_change,0.9092339117097602
lstm,0,ET0713,2020-10-01,livestock_sheep_price_etb,0.9552191990928189
lstm,0,ET0713,2021-02-01,idps_ethiopia_yoy_change,0.8049266186422813
lstm,0,ET0713,2021-06-01,idps_ethiopia_yoy_change,0.7595624741039042
lstm,0,ET0713,2021-10-01,idps_ethiopia_yoy_change,0.8563786172756943
lstm,0,ET0713,2022-02-01,idps_ethiopia_yoy_change,0.8844510754603144
lstm,0,ET0713,2022-06-01,idps_ethiopia_yoy_change,0.8771878112074667
lstm,0,ET0713,2022-10-01,idps_ethiopia_yoy_change,0.8963585546162289
lstm,0,ET0714,2020-02-01,food_cpi_chainlinked,0.9451990010868815
lstm,0,ET0714,2020-06-01,idps_ethiopia_yoy_change,0.8845488445798108
lstm,0,ET0714,2020-10-01,idps_ethiopia_yoy_change,0.8609784907937109
lstm,0,ET0714,2021-02-01,idps_ethiopia_yoy_change,0.8314696624966381
lstm,0,ET0714,2021-06-01,idps_ethiopia_yoy_change,0.801365860041143
lstm,0,ET0714,2021-10-01,idps_ethiopia_yoy_change,0.8358514636291606
lstm,0,ET0714,2022-02-01,idps_ethiopia_yoy_change,0.8074377221612428
lstm,0,ET0714,2022-06-01,idps_ethiopia_yoy_change,0.8602330466892978
lstm,0,ET0714,2022-10-01,idps_ethiopia_yoy_change,0.8557545667992063
lstm,0,ET0715,2020-02-01,maize_price_index,0.8925812162167075
lstm,0,ET0715,2020-06-01,wheat_price_etb_lag1,0.9204337459747473
lstm,0,ET0715,2020-10-01,wheat_price_etb_lag3,0.8292693121270054
lstm,0,ET0715,2021-02-01,idps_ethiopia_yoy_change,0.8158520451555219
lstm,0,ET0715,2021-06-01,wheat_price_etb_lag3,0.8600047975924808
lstm,0,ET0715,2021-10-01,wheat_price_etb_lag1,0.8415351569030814
lstm,0,ET0715,2022-02-01,wheat_price_etb_lag1,0.8767665680494879
lstm,0,ET0715,2022-06-01,wheat_price_etb,0.8958260945416482
lstm,0,ET0715,2022-10-01,wheat_price_etb_lag1,0.8314278652894184
lstm,0,ET0716,2020-02-01,ipc_lag1,0.9843670823957921
lstm,0,ET0716,2020-06-01,food_cpi_chainlinked_lag6,0.9657808081762606
lstm,0,ET0716,2020-10-01,idps_ethiopia_yoy_change,0.7887085753331056
lstm,0,ET0716,2021-02-01,idps_ethiopia_yoy_change,0.8399588570099368
lstm,0,ET0716,2021-06-01,idps_ethiopia_yoy_change,0.850618235212875
lstm,0,ET0716,2021-10-01,idps_ethiopia_yoy_change,0.8081355537948229
lstm,0,ET0716,2022-02-01,idps_ethiopia_yoy_change,0.8103388117962622
lstm,0,ET0716,2022-06-01,idps_ethiopia_yoy_change,0.8041451925942618
lstm,0,ET0716,2022-10-01,idps_ethiopia_yoy_change,0.8366267109595912
lstm,0,ET0720,2020-02-01,wheat_price_etb,0.8993565952620693
lstm,0,ET0720,2020-06-01,idps_ethiopia_yoy_change,0.9059944464232493
lstm,0,ET0720,2020-10-01,idps_ethiopia_yoy_change,0.8140729379438683
lstm,0,ET0720,2021-02-01,idps_ethiopia_yoy_change,0.8499665622342243
lstm,0,ET0720,2021-06-01,idps_ethiopia_yoy_change,0.8161021014908881
lstm,0,ET0720,2021-10-01,wheat_price_etb_lag1,0.8285798399348691
lstm,0,ET0720,2022-02-01,wheat_price_etb,0.8468186873496208
lstm,0,ET0720,2022-06-01,wheat_price_etb,0.8935774047932309
lstm,0,ET0720,2022-10-01,wheat_price_etb,0.8378878962556973
lstm,0,ET0721,2020-02-01,maize_price_etb_lag1,0.8953962028215298
lstm,0,ET0721,2020-06-01,idps_ethiopia_yoy_change,0.8660028785554885
lstm,0,ET0721,2020-10-01,idps_ethiopia_yoy_change,0.8327650124664714
lstm,0,ET0721,2021-02-01,idps_ethiopia_yoy_change,0.8085760600135203
lstm,0,ET0721,2021-06-01,idps_ethiopia_yoy_change,0.7320301085273572
lstm,0,ET0721,2021-10-01,idps_ethiopia_yoy_change,0.8224996183733254
lstm,0,ET0721,2022-02-01,idps_ethiopia_yoy_change,0.8425571894830957
lstm,0,ET0721,2022-06-01,idps_ethiopia_yoy_change,0.8681436224730863
lstm,0,ET0721,2022-10-01,idps_ethiopia_yoy_change,0.8133572970654726
lstm,0,ET0722,2020-02-01,seasonal_precip_prob_above_lead3,0.9433498485999586
lstm,0,ET0722,2020-06-01,seasonal_precip_prob_near_lead1,0.9440186379198802
lstm,0,ET0722,2020-10-01,idps_ethiopia_yoy_change,0.8708117381096032
lstm,0,ET0722,2021-02-01,idps_ethiopia_yoy_change,0.861249264005699
lstm,0,ET0722,2021-06-01,idps_ethiopia_yoy_change,0.8103686150222797
lstm,0,ET0722,2021-10-01,idps_ethiopia_yoy_change,0.7677790781353357
lstm,0,ET0722,2022-02-01,idps_ethiopia_yoy_change,0.862477374990005
lstm,0,ET0722,2022-06-01,idps_ethiopia_yoy_change,0.8603787917336029
lstm,0,ET0722,2022-10-01,idps_ethiopia_yoy_change,0.8285954684558294
